transaction_id,amount,merchant,timestamp,fraudulent
82e834c0-bc38-4aa2-9fcd-8ebf85abbfa9,355,Everett Group,2024-01-05 01:46:40,True
f1010d4f-71bd-4ae9-9328-f4fb582fb7b3,869,Serrano-Riddle,2024-01-14 01:32:25,True
c243c3f2-f70f-4569-93ca-4db896b5ddb7,60,Evans-Wheeler,2024-01-03 11:51:06,True
93f50e68-63f2-46a8-98fa-321166db9f2a,267,Carter-Robinson,2024-01-09 05:44:24,True
43c77908-ef2a-49da-8efd-c3c79e6647c4,655,Townsend-Murphy,2024-01-11 20:11:42,True
65e9d9c7-93cf-4d7f-8f04-11011c7f2e88,61,Simpson Group,2024-01-04 09:43:08,True
c12c4945-e18f-433a-b305-5e8c2639e86b,562,Lane PLC,2024-01-04 22:23:20,True
144119b3-8796-43fb-9270-5bd9331a9a2f,149,"Patterson, Moody and Townsend",2024-01-07 15:07:42,False
bb0ea76f-86b7-4815-9a4d-df42bf9c4cae,325,"Harper, Bennett and Wilkinson",2024-01-17 04:56:27,False
360d0eb6-c5c8-4dcd-9b2e-52429103264e,817,"Saunders, Washington and Reeves",2024-01-09 23:07:57,True
f1290b88-94a5-4e90-be64-383be7975beb,679,"Rangel, Gardner and Soto",2024-01-06 14:33:54,False
51b9454c-824c-4f73-8ee9-bdca12507f5f,31,"Sanchez, Allen and Welch",2024-01-09 04:07:35,True
cc7b161a-56b1-4044-8d84-860056e0688a,740,Wilkinson-Ward,2024-01-10 05:09:34,False
f76018b3-4431-4a3e-ada6-3b6e20b2d4e6,232,Munoz and Sons,2024-01-04 22:31:55,True
8f17be63-cc1b-44e8-97d4-6ce38c3b517d,496,Sawyer-Herrera,2024-01-05 14:37:33,True
bccd9ad9-29f1-475f-8399-e23ae0c546c2,923,Brown Ltd,2024-01-08 06:04:43,True
55e726ad-a86d-4664-8a0c-dca65e7edea6,769,Hernandez-Olsen,2024-01-08 10:43:54,True
e418ca35-fc8f-43dd-ae7c-966e9c07013f,349,"White, Green and Holmes",2024-01-19 14:41:11,True
d59d0859-c027-47fc-b6be-c9fa90970fa0,718,Johns Inc,2024-01-12 20:23:50,True
ca19f5b6-74f2-4e46-be2e-bb61a4421b42,617,"Munoz, Horton and Giles",2024-01-12 20:15:08,False
4e5d77a0-397a-4c01-9d19-8b97f61c65a6,168,"Jackson, Leach and Roman",2024-01-06 15:53:51,True
62df6fec-2b06-4db1-a7ef-b6517fc7b907,229,"Juarez, Fisher and Mcintyre",2024-01-06 12:00:00,True
20c822df-0020-476a-89cd-50e8699f15d9,897,"Morton, Ponce and Kim",2024-01-05 18:47:02,False
f5662572-b51d-431b-8823-dc22ceaee887,239,Anderson and Sons,2024-01-19 11:07:59,False
e3405539-5b68-441f-acf4-c203aa6e441e,604,Young-Huber,2024-01-17 17:26:09,False
2eb24a8a-1e9e-446f-bd78-33354dfe7b13,939,Burns and Sons,2024-01-11 22:14:33,False
bf0a8d19-d1fc-462b-9769-4a9265c673a5,385,Fields-Nixon,2024-01-11 23:17:02,True
53908aba-fa3b-4c9f-88a3-e0694d380da5,439,Allen-Austin,2024-01-07 21:50:46,True
cd70a069-7bbe-4cc1-a7a7-4393b8862285,158,"Lewis, Bird and Lawrence",2024-01-14 03:25:04,True
d67f261a-2e52-4816-bb0c-ef9ac641e9bd,450,Stewart PLC,2024-01-06 14:37:28,True
76e48455-1c27-4ac8-b997-7c09248f9bbb,425,Butler-Rivera,2024-01-14 19:48:30,False
148c6cda-beb4-4361-ab26-eeec6554f28b,484,"Williams, Ramsey and Lane",2024-01-19 02:44:04,False
eb09b763-55f1-43fa-a58d-36b4c3cc2e23,858,Taylor-Sanford,2024-01-10 18:57:13,False
aa8b70de-eb76-4d2b-a057-4281b5029a1f,470,Ford-Edwards,2024-01-08 01:15:37,True
b65f811b-118e-467c-aa79-74cf0403547f,769,"Morgan, French and Garrison",2024-01-09 23:26:54,True
7b4eaac5-d7d7-400b-8819-ca5e84fde244,768,Davis and Sons,2024-01-08 04:37:37,False
b5662214-00e8-41fa-bbff-e14442e54f62,441,Moreno PLC,2024-01-11 06:49:32,False
155cbe33-357a-4e7a-99b9-8ebbeb4421b8,516,"Macdonald, Gay and Wilkins",2024-01-11 20:50:54,False
0243a29a-dc00-4276-bb26-f24795e716d0,713,Sutton PLC,2024-01-11 11:32:50,True
19b2e925-3661-48dd-938c-f2e39f9474ae,410,Wang-Holmes,2024-01-01 03:28:49,True
a57083d0-3d56-4684-a262-806af59696f8,92,Peterson Ltd,2024-01-06 08:11:48,False
2ea8a27b-2d29-4ad1-97cb-49090deb5852,324,Horton-Lyons,2024-01-04 23:49:12,False
14a97881-f701-418f-b6b1-f55c4cb15af5,56,Brown-Rangel,2024-01-06 02:25:19,False
40913c40-1265-4fea-a305-31805e84816e,1000,Burton Group,2024-01-18 06:19:32,True
d4dadea1-9fed-40da-9312-8d23eaccd902,200,"Williams, Davis and Hunter",2024-01-14 21:37:50,True
e2bb3eed-098c-4aaa-92de-60d9757d819a,934,Tucker Group,2024-01-09 09:13:27,True
fc799580-fa65-48b6-94da-7a1980d00084,711,"Hudson, Vazquez and Baker",2024-01-14 00:01:34,True
bf0ee7d1-1f05-4873-9df5-416b237a2d71,150,Steele-Butler,2024-01-13 18:51:44,False
485ff8cb-044e-4940-9a4c-7266f22403f1,425,Bridges PLC,2024-01-05 03:32:39,True
f11bfb53-1125-41c6-9d2c-f39a25c9d59f,469,Williams Ltd,2024-01-03 08:25:52,True
ab768919-5a43-47ca-a563-bb9bff49e12b,987,Montes and Sons,2024-01-12 08:57:13,False
68c42471-0e7b-4472-a30c-b1c609f0bb1d,301,Price-Murphy,2024-01-10 09:53:05,False
373da074-7efa-45a7-bce4-8c422cadd774,876,Perez Inc,2024-01-06 18:10:05,False
b308407c-2299-49d5-a5a1-8c702f0a50ce,533,Holland-Hernandez,2024-01-15 21:55:56,True
fe599812-a8fc-4fb7-b459-93b3ff244f1e,326,Andrade-Michael,2024-01-05 02:23:42,True
934163e1-0cb4-4a8d-a5a2-428f447f2df3,112,"Keller, Baldwin and Moore",2024-01-01 23:33:02,True
c1460e94-35d8-4d87-a97b-a84e819f1a48,224,Harris Group,2024-01-18 05:09:43,False
f67d764d-4e5a-4e1b-934d-95a6c7aabf81,535,"Wade, Wagner and Berry",2024-01-05 23:00:55,True
ff761c99-a2a7-4a79-9250-d19608ce2e47,935,"Benson, Alexander and Hamilton",2024-01-07 19:38:21,True
9c771892-7950-40e6-8f40-bcfc38579652,203,"Velez, Duke and Watson",2024-01-14 12:30:19,True
4f9ccee4-87a5-42a4-83ba-8ddf13892a31,498,Garcia PLC,2024-01-13 20:09:22,False
ff894da3-1019-46c0-bde7-4c567aca93a8,844,Wilson Inc,2024-01-16 19:07:23,False
0baaba02-5dd8-481c-bec6-1327eae08ff2,41,Richard PLC,2024-01-09 04:08:40,True
5ebfce91-7cde-44cc-a9af-0086d895f921,834,"Barnett, House and Miller",2024-01-18 15:58:44,False
4ec2aa14-7287-4c6b-927a-dfaa04b99492,271,Spence Inc,2024-01-07 12:30:53,True
6a7cc26b-b715-4c50-9c68-6bdb9b29e3e0,376,"Smith, Medina and Mcdaniel",2024-01-07 13:05:07,True
aaeeccbd-d14b-4c4b-ac40-5fa49033e7d4,204,Olson and Sons,2024-01-12 01:53:25,True
02f3fa4e-f399-4d51-a624-1def684a502a,953,Huber-Snyder,2024-01-15 06:51:36,False
81625c4d-1176-4683-b743-1b2a773dd46b,476,Roberts and Sons,2024-01-17 23:49:24,True
071688fd-2701-4bd9-9efc-b1942852508d,683,Mcknight-Mcpherson,2024-01-05 11:58:27,False
e5a62f7f-f025-4f54-88cf-915576142e21,434,Ruiz-Norton,2024-01-06 12:14:01,False
a6f5d14a-6a17-461d-b773-e400a435d318,956,Humphrey Inc,2024-01-06 04:34:30,True
a0a5f4b2-d555-4047-ac12-6385a9f4238f,507,Kerr-Mcknight,2024-01-11 21:20:56,True
2a225b23-5eca-47d7-9208-2430bb1b310c,958,Schmidt and Sons,2024-01-08 21:13:37,False
4a31ca47-febb-457e-8337-43508ed99041,585,Cox Inc,2024-01-16 05:30:30,True
133994f4-24ac-4d96-89e4-10ee6b6db7c3,66,"Hill, Roth and Collins",2024-01-05 05:26:52,False
4a7734b8-65ef-46dd-8146-b825a180a690,666,Reynolds and Sons,2024-01-06 09:21:42,False
13970d1e-1357-42a2-bf7f-6573b6605868,653,Mckinney-Adams,2024-01-02 01:30:33,False
a34c9148-a064-4d63-b027-995992425ea4,665,Gray Ltd,2024-01-19 10:33:03,True
5913cf5d-2896-4070-8222-2e472c79d0eb,541,Johnson-Morgan,2024-01-16 13:12:51,True
62ccb709-9e1a-44dc-a817-34c86c06b593,546,"Spears, Hopkins and Rodriguez",2024-01-18 19:51:17,False
d154d0b1-c25c-4043-9c0f-85569b69fcc4,300,Ellis Group,2024-01-14 12:18:23,True
cda30315-3476-486f-afa6-b758e995d4b6,49,"Barnes, Hancock and Byrd",2024-01-15 17:41:17,True
6900fca5-5533-4bc3-98db-eae0c03b21b7,250,Parker Ltd,2024-01-09 22:03:56,True
02d049a1-f6fd-409f-b22c-6946b2b0a836,952,"Butler, Houston and Bailey",2024-01-17 01:20:34,False
1b09426d-ae32-415b-92e7-a2ab37df5a33,182,Sanchez Inc,2024-01-15 07:23:05,True
1ee3b6c9-7657-43b4-afaf-706ebb8c6e26,486,Larsen-Moreno,2024-01-04 17:56:20,True
be2f5288-e5dd-418c-8191-cd5205f6be31,495,Henderson-Wagner,2024-01-04 07:46:59,False
97f8ba05-a2e3-4511-a447-ebdc4d36ba86,31,Duran Ltd,2024-01-07 00:00:49,True
5ffa3efd-3f9a-48e4-88e3-406d0dc6ba3e,919,Nelson-Bender,2024-01-08 10:46:07,False
7f4b0fff-8436-4676-b9d9-4b84f8cc6187,834,Martin Inc,2024-01-13 21:41:21,False
6be6710a-ace4-4e22-b1bd-93fdd2a8fb18,111,Hall-Francis,2024-01-03 21:06:41,False
6a92c11b-3534-4b18-99ff-9df67880335d,611,Yang-Hernandez,2024-01-04 17:10:07,True
24ad962b-3384-4a51-9c89-f6fcece9baf2,961,Davis-Gates,2024-01-10 07:06:55,False
a3726b5c-bcb5-468f-bb0e-a17ac25e3f1f,566,Leonard-Young,2024-01-07 01:00:27,False
085c9141-0659-48c0-b026-2954d5ce0bd6,1,Hunter Ltd,2024-01-05 11:16:07,False
7e682fac-8386-43e1-9ab7-2dfaef227ce5,835,Rowland PLC,2024-01-05 18:15:31,True
a0efa2b4-297e-4228-838f-d08ddbfc06e1,679,Rowe Group,2024-01-12 09:27:35,False
7b94bd5d-015f-4e95-8414-3aafa007d7a4,579,"Nelson, Jensen and Kelley",2024-01-16 17:35:00,True
151c4dc2-dbfa-47ee-aa39-cfe17d1d28ae,216,"Young, Newman and Pena",2024-01-12 09:33:48,False
a63cc2a5-51ff-4691-8831-d88f81d5e3ad,389,Clark Inc,2024-01-04 04:04:16,False
623d0055-3a9f-4291-bb5c-61024768f25d,875,Johnson LLC,2024-01-05 10:29:46,True
36f0693a-a565-420d-81bf-f25e98ac5ae1,944,"West, Robertson and Adams",2024-01-12 08:38:27,True
c25d185f-791a-4c35-8572-d55f4015907b,82,"Blackwell, Graham and Robinson",2024-01-07 03:14:59,True
5daccb91-f7db-45eb-8d26-2057564761f7,787,Gill and Sons,2024-01-06 10:17:07,False
9fc19ddb-0d84-4cf1-bb7e-eaaf45f14d88,604,Graves and Sons,2024-01-18 23:38:48,True
5151dd00-44db-4650-b1d4-7fda0963c52b,49,"Johnson, Barton and Barton",2024-01-14 16:25:07,False
0f6bf5e6-09ee-4b79-a920-d4d7cb163ad0,771,Mcmahon-Foster,2024-01-01 03:52:01,False
78f8a1dd-41f2-4c49-b5d5-63ff7533d769,276,Johnson-Tyler,2024-01-05 12:46:44,False
9bb348cc-9f37-4630-8fce-37ce074b27d7,663,Stewart-Sweeney,2024-01-16 08:38:50,False
fc022946-9641-4931-aa4c-2e069b12e344,464,Holmes and Sons,2024-01-01 16:58:33,False
c881bd4f-d436-4e30-a7d8-ed12118d7c2e,674,"Ford, Reid and Thomas",2024-01-03 11:37:41,False
c5e804a6-733a-4f8a-a1a9-da9a56ab60eb,920,Jenkins-Rojas,2024-01-09 06:58:51,False
3b0eab7e-783b-4c67-8cc0-1e9b9f15898c,911,Smith LLC,2024-01-03 19:16:21,False
960f9aa0-6ce5-448c-9def-df39dced3fd5,628,"Clark, Meadows and Lewis",2024-01-16 06:53:18,True
102a3d7d-a82b-4498-af96-5b422af71044,559,Jones-Moore,2024-01-05 08:50:01,False
3caf28d1-8ef3-4b31-9270-9c6ceb1b658d,998,"Wyatt, Torres and Cross",2024-01-06 01:27:03,False
a49a6dde-88ad-4435-96a7-d26a8d716315,29,Thompson-Harris,2024-01-06 02:44:21,True
1fe6125a-1199-4527-8dd3-1edef48f3544,818,Kirby-Holloway,2024-01-06 05:03:30,False
c29dd476-23f0-4fe7-9bdd-5677505cf23d,475,"King, Nelson and Porter",2024-01-02 08:38:10,True
5a0fb6a4-b834-486f-9296-ec2a17585f1d,181,Howe-Freeman,2024-01-11 06:06:27,False
6c923478-6385-4385-8875-0dfb300e14fb,394,Calderon Group,2024-01-16 09:20:39,True
60310fa6-2d8a-4873-b0d9-8e5b85fdac29,789,Mills PLC,2024-01-01 08:33:22,False
3c9f312c-8b24-44dd-bdde-5f1f645a6dda,61,"Alexander, Snow and Walker",2024-01-10 14:54:25,False
7e9820d3-09bc-4188-a4c5-cc90cd3fa38a,158,Johnson-Evans,2024-01-04 09:51:47,True
a1ebedc3-41bc-4bf1-89b3-db6686519e8d,355,Gonzales and Sons,2024-01-16 20:47:52,False
b25328cf-adc2-41a1-89c1-d8e179980286,58,"Thomas, Bailey and Warren",2024-01-18 22:49:32,False
30f0c444-8044-430d-9de1-b92d8f24477c,350,Fowler-Cox,2024-01-03 17:25:49,True
1920c737-6ef9-4d4a-857e-ad7df85f4471,34,Becker-Young,2024-01-10 20:52:43,True
c232a0f7-ecf0-48ea-9b17-a3c5adaf8ca6,200,King-Armstrong,2024-01-07 11:21:05,False
0d49ac93-a4a2-48c3-beb9-dd7f0760316e,492,Clark-Weeks,2024-01-19 19:08:07,False
8ce48f2b-65e3-4a10-9118-e5403b6313c7,114,Lewis-Duncan,2024-01-12 00:39:56,False
4b7aa623-7617-403f-8410-44a60de19b80,687,Johnson Ltd,2024-01-16 03:12:10,True
4dc8862c-f075-4283-ae2a-6d0fd3ee49c3,890,Kaiser-Obrien,2024-01-03 19:09:03,False
aed25d00-a2a4-4bb8-a961-e6dc24af25d8,441,Cox Inc,2024-01-17 01:58:28,False
922e37be-3e31-428d-83ec-bd12402e2cef,209,Evans-Dalton,2024-01-04 01:35:48,False
2bb63aed-e0e6-45fb-8d59-81c356e2f5be,769,Peterson-Hayden,2024-01-09 08:56:22,True
631483e1-67c9-4358-948b-c33ade35b95c,686,Kline and Sons,2024-01-15 04:32:20,False
ca8c6164-cf5c-4486-969d-fb284a3a309a,226,Orozco-Dennis,2024-01-19 20:26:01,True
ad857f97-f6d2-4e2e-95ea-1438afd3965c,557,Crosby Group,2024-01-05 16:41:44,True
1ce934d9-2ba5-4796-a717-f2959cab5ad3,506,Spencer PLC,2024-01-14 15:05:39,False
dee31a11-cc2c-4953-baf9-5b0914aabba4,711,Jacobson-Reese,2024-01-19 03:37:27,False
7be32422-9c5e-4236-b69c-3e996d3be157,801,"Paul, Suarez and Moore",2024-01-19 01:40:50,False
a102ac02-db36-46a0-9c6d-a1a57ffb8f5f,805,Dougherty-Owens,2024-01-19 15:06:28,False
abf58183-3328-4416-a639-d1faebbaa445,531,Ferguson Ltd,2024-01-14 00:52:13,True
de477354-495b-40bf-a5bb-24519945fbd4,339,Larsen-Miller,2024-01-14 15:20:23,True
ff4fa1b7-60d6-4f24-9089-71b1fc29cfcc,901,"Winters, Juarez and Clark",2024-01-13 05:23:23,True
05c97140-b0f1-4aa3-bfc8-809c9509ed57,975,Vaughn-Johnson,2024-01-14 22:02:15,False
583fff30-7f37-48d3-8e13-f50b0ab22863,39,"Robinson, Russell and Garcia",2024-01-05 23:18:56,True
c44319d8-b5c4-4998-a64d-9b374a184cd1,600,Barron LLC,2024-01-14 00:52:24,False
c7ef221e-a548-425f-9dfc-7fc2e29cdd0b,28,Davis LLC,2024-01-19 02:38:27,False
51d5960e-abb1-4b7d-a8cf-e0c518792213,473,Johns and Sons,2024-01-10 06:11:24,False
8263b040-27e5-49b6-98cb-8644e00d246d,110,"Sims, Navarro and Davis",2024-01-17 18:21:34,True
d6ffdbed-ffdb-452d-bf55-21f1b1b25494,222,Atkinson Ltd,2024-01-15 22:13:23,True
c6fd8ed2-932b-4e21-a073-263b137eeb85,294,"Armstrong, Evans and Gay",2024-01-08 21:21:34,False
bc32d4a3-bf9b-4770-8e42-b80ee25ce7f0,149,Romero-Dixon,2024-01-03 23:48:15,True
46caea4d-2816-41ce-84ef-9d9e2e41305a,573,Moore Inc,2024-01-02 12:43:49,True
a31938c0-eedf-493c-9209-f824a9b4fe5e,768,"Jackson, Phillips and Shaw",2024-01-10 00:29:23,False
fa24ea40-278f-4f7c-8134-da1cb583a971,309,Rios PLC,2024-01-07 09:09:30,True
bb844de7-d3ea-4acd-9424-0144602c7f96,920,Johns Inc,2024-01-10 20:57:52,True
3acb09f9-57cc-43fc-8dbd-87aaedb6a03c,663,"Oconnor, Noble and Cunningham",2024-01-10 20:52:15,True
aa3a5100-09b3-4d4b-a4e2-b8fe6ba656b4,945,"Bell, Fox and King",2024-01-09 07:49:59,False
66f90aa9-05ac-431d-84ff-8687ff5e5e71,172,Stuart PLC,2024-01-02 06:25:58,True
0742eb8a-3a1f-4ec7-9067-bbb2a3a1ee6b,401,Potter Group,2024-01-14 12:19:37,True
3f5b1187-8397-431e-b323-788c17fd5d68,582,"Fitzgerald, Smith and Petersen",2024-01-15 18:34:58,True
460cb144-2063-409b-b345-c08def2f7402,790,Webster-Mitchell,2024-01-18 19:47:04,True
822b8915-9794-42b0-a719-6a796b24df5f,293,Garcia-Taylor,2024-01-08 11:14:28,True
50939ffd-1384-4dd4-bf88-7cf1929d9ce3,16,Davis-Rose,2024-01-07 21:41:17,True
c82d49d8-9cab-4f7e-818a-e753792671b0,23,Shah-Gonzalez,2024-01-15 02:33:04,True
7f08d5cb-83cf-4f8f-969e-a691c8aee5e9,604,"Turner, Morris and Costa",2024-01-15 18:34:38,True
28cba9ec-3df9-41a6-a6a6-b65e4d46fc5d,983,"Jackson, Baker and Lee",2024-01-15 10:03:52,True
e2e1a622-ba33-44f2-93aa-22012b52cd43,560,Andrade-Lee,2024-01-04 18:22:34,False
434e0a6d-4741-405e-a071-d9f473bd10cd,267,"Rhodes, Johnson and Flores",2024-01-03 13:17:17,True
6ed6c92a-8da2-4859-843d-b4f7ba89a2b7,723,Tucker Ltd,2024-01-02 02:18:39,True
d78c74e8-5f8d-4973-a0f7-87dac999bfd4,805,Perez-Roth,2024-01-01 22:29:46,True
6b86faf8-318e-44e6-81cf-bc6a7fc7137e,689,Kim Group,2024-01-15 19:05:08,True
dbb607a2-7f3c-458f-b422-eb59597efbaf,233,"White, Rivera and Pratt",2024-01-18 17:35:09,True
7e131fee-4564-4dd6-99d9-082950b46c63,11,"Mcdonald, Parker and Young",2024-01-02 08:01:30,True
0bedaa66-dbe5-4151-ad21-122faebcf831,210,Chavez-Lopez,2024-01-09 04:17:23,True
edfebf86-d2cb-4ee9-942d-bf3c6ed9a523,792,Diaz-Jones,2024-01-03 10:21:31,False
68ee47f5-91e7-4d4d-aec3-07e4161918ea,661,"Contreras, Williams and Williams",2024-01-10 03:43:39,True
d5175799-be8d-4cca-9657-8bfff5879e69,816,Jackson-Wright,2024-01-08 07:19:11,True
d06d0623-0305-494a-810a-67b047edf30b,617,Johnson-Smith,2024-01-15 12:53:21,True
4bb5159a-b724-4f4d-b689-be8cd11d82f2,820,"Myers, Hampton and Martinez",2024-01-05 19:24:51,True
ec216d90-ea92-4ad8-ba92-32a09fa65a34,974,Ray-Hampton,2024-01-03 03:59:02,False
771fc34f-5964-40be-ab05-8458d3fae781,242,Black Ltd,2024-01-19 13:05:16,False
13ee73e4-0ca0-4d4c-a5ce-2e232a043aad,91,Howe-Oconnor,2024-01-19 02:02:53,False
790c7b3e-2208-428f-81b4-1b55bacff8d1,237,"Stafford, Roman and Mcgee",2024-01-03 22:19:10,False
c1de2935-3f3a-4098-b528-94114e9f6c36,168,Diaz-Williams,2024-01-08 14:19:21,False
0c273657-fe7e-4ee9-b029-61c10eb0d0da,337,Dalton Ltd,2024-01-01 19:18:52,True
118f35a5-8ef9-48a9-8680-24d3f0af71bf,170,Hall-Garcia,2024-01-01 19:25:36,True
b09eb3c3-617b-4d2f-8f79-8f0eea1a1cb1,782,Hunt LLC,2024-01-06 11:26:12,True
dc8ef685-6b57-4889-a639-9a9d362e99ec,259,"Moore, Smith and Johnson",2024-01-14 18:20:48,True
118b3492-14ae-40ba-b87d-da3ca902ed72,217,Schmitt-Miller,2024-01-06 00:35:59,True
e6c70f29-08a6-4a32-bb3e-92500e65a942,428,"Ryan, Guzman and Sosa",2024-01-13 08:29:36,True
49d74d1f-73a1-4beb-8b92-45d3fe438c9c,326,"Graham, Shea and Davis",2024-01-16 12:13:54,True
656fe732-6661-41fd-85ec-7f764df60302,538,"Miller, Dillon and Martin",2024-01-12 00:13:44,False
698da40d-b080-4015-9e68-c66f246c8260,814,Brown-Bell,2024-01-01 06:58:38,True
c0dc600b-2427-4ab9-9ddd-6705b358c3f4,158,Vasquez-Page,2024-01-08 00:36:38,False
0a004d5b-85ac-4666-a2a4-cf88e5c94649,356,"Flores, Ramirez and Stone",2024-01-01 15:19:24,True
9bd3d2d0-059b-42ff-b9c9-56675a346307,32,Frank Ltd,2024-01-09 09:09:28,True
915d2df9-f1d8-4018-b477-74221567ac02,385,Johnson-Mcbride,2024-01-06 11:34:20,False
5c183cff-681c-4606-b5e5-eaaf21c7500b,827,Santos Ltd,2024-01-16 21:48:07,True
9709ac74-d1cd-4da5-a73e-ab3b94e0d4ad,209,Meyer-Johns,2024-01-06 19:29:21,True
2b08d88a-8c6b-48cb-afd5-c3ef964185bf,923,Green PLC,2024-01-10 06:53:10,True
efe9c31b-791a-48eb-82c5-91b14d697b60,973,Park-Wood,2024-01-04 18:00:49,True
d2441f74-9c4d-47f3-a8d3-7957553b7aef,227,"Chavez, Nixon and Taylor",2024-01-07 11:00:32,False
4486ff3b-6e13-4618-8112-3f78f043d008,825,Sanford Ltd,2024-01-09 22:06:17,True
91505bf0-4dc0-4aa1-a4c8-f296d517cab7,761,Guerrero-Brown,2024-01-15 09:44:48,False
3bd070a1-243f-417d-aa85-4e429ec2cbd5,415,Davis and Sons,2024-01-19 17:23:36,True
1f1fe851-8ac1-4af6-9a58-7aee6297c708,720,Palmer-Brown,2024-01-02 01:05:33,True
1ce854b0-399f-40f7-b22b-860a39141a2e,748,Buchanan-Serrano,2024-01-15 16:07:23,True
eebd37ea-3631-4a15-b005-2721fade00e8,53,"Rodriguez, Caldwell and Jenkins",2024-01-14 07:42:32,True
e793630f-7fb3-4c2d-af1e-8e8f526f6bec,513,Jackson and Sons,2024-01-05 07:45:52,True
b58d287a-13e7-447d-b6c5-7bf272eafa60,793,Reed PLC,2024-01-09 04:29:56,True
a6135618-805f-421c-9cb8-e36b0d15e01b,846,"Johnston, Waters and Vargas",2024-01-10 15:03:30,True
afd71c9d-b159-4cd7-8cdc-fb7a881f5dff,823,Santiago-Sutton,2024-01-17 05:31:07,True
fdec427f-873e-4e52-8c01-447f6c186b6b,31,"Brown, Alexander and Newton",2024-01-09 06:30:23,False
4fd47cde-c8a5-4841-ab9c-aa21e57574e6,925,Barker LLC,2024-01-18 23:46:09,False
d1e40dd3-8878-46c4-a484-14305b0850c9,998,Lane Group,2024-01-02 17:12:06,True
9aab8a8b-fb2d-4b45-85d0-6ef144f5b543,430,Daugherty and Sons,2024-01-01 03:21:20,True
4761ffa3-fb3d-496e-af0b-9cf884da4055,468,Roberts Ltd,2024-01-19 06:04:30,True
1372daf3-7b49-4225-b903-f18c24e21eb8,131,Harrington-Anderson,2024-01-16 05:27:42,False
5ab074b3-6cb6-4529-9699-7ebffb0950a6,28,Mcguire Group,2024-01-16 10:52:07,True
e4202dbe-9a9d-438e-9188-14e41b076139,505,Taylor and Sons,2024-01-12 09:07:55,True
4d65c92e-2907-4ee5-bef5-a2f04075f472,453,Cook PLC,2024-01-09 01:16:30,True
9a94c7f1-d7c1-43f7-9309-2cd8112201dc,817,Porter-Cross,2024-01-20 04:00:36,True
a5b70f25-75f4-46a0-9b1a-80c56ead0391,712,Valdez PLC,2024-01-03 03:03:02,True
d0781f09-5c89-4aac-86ea-1789cf93de72,746,Thompson Group,2024-01-11 14:07:52,True
963b4d6e-3688-4783-9b48-b43de82b8ada,783,Gonzalez Inc,2024-01-11 01:09:50,False
b67041d2-2528-4990-b2d1-9977ff6356c0,938,Cain-Mejia,2024-01-12 14:31:04,True
dd095812-0397-4720-8c29-102bb9754139,535,"Cole, Brown and White",2024-01-09 04:21:10,True
903bba64-9052-41ef-8b1c-d8a94d9d74a0,75,Gonzalez Inc,2024-01-10 07:09:00,False
5a8a6aec-ff6a-463b-a02a-7a692a7519ab,769,Cantu-Cox,2024-01-20 00:24:26,True
febe97b7-9758-4567-9bff-276fc089e059,477,Mcdaniel Ltd,2024-01-17 02:46:03,False
4d0b8634-937f-4d89-85e9-216b8098c3d4,408,Galloway-Leonard,2024-01-14 22:12:30,False
363c47f8-ebe4-44d7-8626-c1b74514515d,380,"Avila, Gutierrez and Smith",2024-01-03 01:10:13,True
9c162116-7f59-434c-968c-7679f4d2855c,39,Taylor LLC,2024-01-15 17:40:18,True
31ff1760-7081-436c-b953-bfff7c5d1c2f,750,Dawson PLC,2024-01-06 16:22:18,False
9c4db6ab-0253-41ca-be10-eb56418399e7,571,Owens-Garza,2024-01-09 01:03:56,True
06338acb-a5ff-4b7e-a004-240e22a50612,592,Whitehead-Cook,2024-01-13 12:30:24,False
8a997803-7798-4b7e-8489-44878ce02f3b,264,"Wolfe, Lee and Miller",2024-01-19 18:46:49,False
33065226-9f02-45c6-9f77-23a48a15b507,259,Stephens-Hayes,2024-01-04 21:38:45,True
fb32eafe-8885-440d-9911-77285882f4e5,132,Bell-Duran,2024-01-17 12:47:34,True
d10c5f15-160b-4d61-abe1-a4f2e851e147,885,Horton-Compton,2024-01-03 10:31:06,False
86b80412-0ed6-48c3-900f-2707bb68510e,685,Shaw-Mueller,2024-01-11 16:11:07,False
f482f55e-7eef-4edd-88e6-2f4c83b0e0af,86,"Patel, Horton and French",2024-01-14 03:50:41,True
ab23e343-4553-41fc-926e-8df8801ec30b,842,Fernandez-Robertson,2024-01-05 20:32:45,True
c28eb996-904a-4764-8279-4dd29336f2b9,720,"Lane, Barnes and Romero",2024-01-18 17:41:35,False
8f9befa1-4ae2-4312-a242-b70207bb7233,762,"Marquez, Davila and Miller",2024-01-16 05:48:59,False
a6a43187-816c-40c6-a2cf-08d17a460fc2,704,Anderson PLC,2024-01-01 19:42:40,True
c164b6b6-e2a0-406d-b111-e08c000af12a,832,"Campbell, Johnson and Bush",2024-01-07 05:11:27,False
ed0143cd-b887-414f-abd0-0b267c2a2bfd,380,Martinez-Sanchez,2024-01-19 05:23:16,True
4801d713-f13b-4e6a-98db-9a9ac709a147,35,Stout and Sons,2024-01-01 19:41:41,False
dbf5ea7d-fe2f-4f01-b309-6b27fd6daa54,573,"Meyer, Hopkins and Mcdonald",2024-01-13 03:33:44,False
3c7730bf-26df-4b90-85b9-9e91d6c6b5a0,140,Fox-Miller,2024-01-02 16:30:41,False
